Continent,Geographic Area,Indicator,Sex,TIME_PERIOD,OBS_VALUE,Unit of Measure
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2002,22,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2003,21,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2004,20,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2005,20,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2006,19,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2007,18,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2008,17,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2009,17,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2010,16,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2011,15,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2012,15,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2013,14,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2014,13,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2015,13,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2016,12,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2017,12,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2018,11,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2019,11,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2020,11,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,1985,26,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,1986,25,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,1987,25,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,1988,24,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,1989,23,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,1990,23,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,1991,22,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,1992,21,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,1993,21,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,1994,20,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,1995,20,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,1996,19,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,1997,18,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,1998,18,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,1999,17,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2000,17,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2001,16,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2002,16,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2003,15,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2004,15,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2005,14,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2006,14,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2007,13,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2008,13,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2009,13,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2010,12,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2011,12,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2012,11,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2013,11,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2014,11,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2015,10,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2016,10,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2017,10,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2018,9,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2019,9,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2020,9,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,1985,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,1986,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,1987,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,1988,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,1989,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,1990,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,1991,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,1992,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,1993,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,1994,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,1995,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,1996,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,1997,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,1998,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,1999,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2000,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2001,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2002,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2003,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2004,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2005,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2006,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2007,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2008,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2009,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2010,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2011,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2012,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2013,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2014,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2015,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2016,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2017,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2018,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2019,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2020,3,Percent
Eurasia,East Asia and Pacific,Weight-for-age <-2 SD (Underweight),Total,1985,23,Percent
Eurasia,East Asia and Pacific,Weight-for-age <-2 SD (Underweight),Total,1986,22,Percent
Eurasia,East Asia and Pacific,Weight-for-age <-2 SD (Underweight),Total,1987,21,Percent
Eurasia,East Asia and Pacific,Weight-for-age <-2 SD (Underweight),Total,1988,20,Percent
Eurasia,East Asia and Pacific,Weight-for-age <-2 SD (Underweight),Total,1989,19,Percent
Eurasia,East Asia and Pacific,Weight-for-age <-2 SD (Underweight),Total,1990,18,Percent
Eurasia,East Asia and Pacific,Weight-for-age <-2 SD (Underweight),Total,1991,17,Percent
Eurasia,East Asia and Pacific,Weight-for-age <-2 SD (Underweight),Total,1992,16,Percent
Eurasia,East Asia and Pacific,Weight-for-age <-2 SD (Underweight),Total,1993,15,Percent
Eurasia,East Asia and Pacific,Weight-for-age <-2 SD (Underweight),Total,1994,15,Percent
Eurasia,East Asia and Pacific,Weight-for-age <-2 SD (Underweight),Total,1995,14,Percent
Eurasia,East Asia and Pacific,Weight-for-age <-2 SD (Underweight),Total,1996,14,Percent
Eurasia,East Asia and Pacific,Weight-for-age <-2 SD (Underweight),Total,1997,14,Percent
Eurasia,East Asia and Pacific,Weight-for-age <-2 SD (Underweight),Total,1998,13,Percent
Eurasia,East Asia and Pacific,Weight-for-age <-2 SD (Underweight),Total,1999,12,Percent
Eurasia,East Asia and Pacific,Weight-for-age <-2 SD (Underweight),Total,2000,12,Percent
Eurasia,East Asia and Pacific,Weight-for-age <-2 SD (Underweight),Total,2001,11,Percent
Eurasia,East Asia and Pacific,Weight-for-age <-2 SD (Underweight),Total,2002,11,Percent
Eurasia,East Asia and Pacific,Weight-for-age <-2 SD (Underweight),Total,2003,10,Percent
Eurasia,East Asia and Pacific,Weight-for-age <-2 SD (Underweight),Total,2004,10,Percent
Eurasia,East Asia and Pacific,Weight-for-age <-2 SD (Underweight),Total,2005,9,Percent
Eurasia,East Asia and Pacific,Weight-for-age <-2 SD (Underweight),Total,2006,9,Percent
Eurasia,East Asia and Pacific,Weight-for-age <-2 SD (Underweight),Total,2007,9,Percent
Eurasia,East Asia and Pacific,Weight-for-age <-2 SD (Underweight),Total,2008,8,Percent
Eurasia,East Asia and Pacific,Weight-for-age <-2 SD (Underweight),Total,2009,8,Percent
Eurasia,East Asia and Pacific,Weight-for-age <-2 SD (Underweight),Total,2010,8,Percent
Eurasia,East Asia and Pacific,Weight-for-age <-2 SD (Underweight),Total,2011,7,Percent
Eurasia,East Asia and Pacific,Weight-for-age <-2 SD (Underweight),Total,2012,7,Percent
Eurasia,East Asia and Pacific,Weight-for-age <-2 SD (Underweight),Total,2013,7,Percent
Eurasia,East Asia and Pacific,Weight-for-age <-2 SD (Underweight),Total,2014,6,Percent
Eurasia,East Asia and Pacific,Weight-for-age <-2 SD (Underweight),Total,2015,6,Percent
Eurasia,East Asia and Pacific,Weight-for-age <-2 SD (Underweight),Total,2016,6,Percent
Eurasia,East Asia and Pacific,Weight-for-age <-2 SD (Underweight),Total,2017,6,Percent
Eurasia,East Asia and Pacific,Weight-for-age <-2 SD (Underweight),Total,2018,6,Percent
Eurasia,East Asia and Pacific,Weight-for-age <-2 SD (Underweight),Total,2019,5,Percent
Eurasia,East Asia and Pacific,Weight-for-age <-2 SD (Underweight),Total,2020,5,Percent
America,Latin America and the Caribbean,Weight-for-age <-2 SD (Underweight),Total,1985,9,Percent
America,Latin America and the Caribbean,Weight-for-age <-2 SD (Underweight),Total,1986,9,Percent
America,Latin America and the Caribbean,Weight-for-age <-2 SD (Underweight),Total,1987,8,Percent
America,Latin America and the Caribbean,Weight-for-age <-2 SD (Underweight),Total,1988,8,Percent
America,Latin America and the Caribbean,Weight-for-age <-2 SD (Underweight),Total,1989,8,Percent
America,Latin America and the Caribbean,Weight-for-age <-2 SD (Underweight),Total,1990,7,Percent
America,Latin America and the Caribbean,Weight-for-age <-2 SD (Underweight),Total,1991,7,Percent
America,Latin America and the Caribbean,Weight-for-age <-2 SD (Underweight),Total,1992,7,Percent
America,Latin America and the Caribbean,Weight-for-age <-2 SD (Underweight),Total,1993,7,Percent
America,Latin America and the Caribbean,Weight-for-age <-2 SD (Underweight),Total,1994,7,Percent
America,Latin America and the Caribbean,Weight-for-age <-2 SD (Underweight),Total,1995,6,Percent
America,Latin America and the Caribbean,Weight-for-age <-2 SD (Underweight),Total,1996,6,Percent
America,Latin America and the Caribbean,Weight-for-age <-2 SD (Underweight),Total,1997,6,Percent
America,Latin America and the Caribbean,Weight-for-age <-2 SD (Underweight),Total,1998,6,Percent
America,Latin America and the Caribbean,Weight-for-age <-2 SD (Underweight),Total,1999,5,Percent
America,Latin America and the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2000,5,Percent
America,Latin America and the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2001,5,Percent
America,Latin America and the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2002,5,Percent
America,Latin America and the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2003,5,Percent
America,Latin America and the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2004,5,Percent
America,Latin America and the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2005,4,Percent
America,Latin America and the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2006,4,Percent
America,Latin America and the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2007,4,Percent
America,Latin America and the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2008,4,Percent
America,Latin America and the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2009,4,Percent
America,Latin America and the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2010,4,Percent
America,Latin America and the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2011,4,Percent
America,Latin America and the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2012,3,Percent
America,Latin America and the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2013,3,Percent
America,Latin America and the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2014,3,Percent
America,Latin America and the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2015,3,Percent
America,Latin America and the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2016,3,Percent
America,Latin America and the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2017,3,Percent
America,Latin America and the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2018,3,Percent
America,Latin America and the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2019,3,Percent
America,Latin America and the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2020,3,Percent
Eurasia,South Asia,Weight-for-age <-2 SD (Underweight),Total,1985,56,Percent
Eurasia,South Asia,Weight-for-age <-2 SD (Underweight),Total,1986,55,Percent
Eurasia,South Asia,Weight-for-age <-2 SD (Underweight),Total,1987,54,Percent
Eurasia,South Asia,Weight-for-age <-2 SD (Underweight),Total,1988,53,Percent
Eurasia,South Asia,Weight-for-age <-2 SD (Underweight),Total,1989,52,Percent
Eurasia,South Asia,Weight-for-age <-2 SD (Underweight),Total,1990,52,Percent
Eurasia,South Asia,Weight-for-age <-2 SD (Underweight),Total,1991,51,Percent
Eurasia,South Asia,Weight-for-age <-2 SD (Underweight),Total,1992,50,Percent
Eurasia,South Asia,Weight-for-age <-2 SD (Underweight),Total,1993,49,Percent
Eurasia,South Asia,Weight-for-age <-2 SD (Underweight),Total,1994,48,Percent
Eurasia,South Asia,Weight-for-age <-2 SD (Underweight),Total,1995,47,Percent
Eurasia,South Asia,Weight-for-age <-2 SD (Underweight),Total,1996,46,Percent
Eurasia,South Asia,Weight-for-age <-2 SD (Underweight),Total,1997,46,Percent
Eurasia,South Asia,Weight-for-age <-2 SD (Underweight),Total,1998,45,Percent
Eurasia,South Asia,Weight-for-age <-2 SD (Underweight),Total,1999,44,Percent
Eurasia,South Asia,Weight-for-age <-2 SD (Underweight),Total,2000,43,Percent
Eurasia,South Asia,Weight-for-age <-2 SD (Underweight),Total,2001,42,Percent
Eurasia,South Asia,Weight-for-age <-2 SD (Underweight),Total,2002,41,Percent
Eurasia,South Asia,Weight-for-age <-2 SD (Underweight),Total,2003,41,Percent
Eurasia,South Asia,Weight-for-age <-2 SD (Underweight),Total,2004,40,Percent
Eurasia,South Asia,Weight-for-age <-2 SD (Underweight),Total,2005,39,Percent
Eurasia,South Asia,Weight-for-age <-2 SD (Underweight),Total,2006,38,Percent
Eurasia,South Asia,Weight-for-age <-2 SD (Underweight),Total,2007,37,Percent
Eurasia,South Asia,Weight-for-age <-2 SD (Underweight),Total,2008,36,Percent
Eurasia,South Asia,Weight-for-age <-2 SD (Underweight),Total,2009,36,Percent
Eurasia,South Asia,Weight-for-age <-2 SD (Underweight),Total,2010,35,Percent
Eurasia,South Asia,Weight-for-age <-2 SD (Underweight),Total,2011,34,Percent
Eurasia,South Asia,Weight-for-age <-2 SD (Underweight),Total,2012,33,Percent
Eurasia,South Asia,Weight-for-age <-2 SD (Underweight),Total,2013,33,Percent
Eurasia,South Asia,Weight-for-age <-2 SD (Underweight),Total,2014,32,Percent
Eurasia,South Asia,Weight-for-age <-2 SD (Underweight),Total,2015,31,Percent
Eurasia,South Asia,Weight-for-age <-2 SD (Underweight),Total,2016,30,Percent
Eurasia,South Asia,Weight-for-age <-2 SD (Underweight),Total,2017,30,Percent
Eurasia,South Asia,Weight-for-age <-2 SD (Underweight),Total,2018,29,Percent
Eurasia,South Asia,Weight-for-age <-2 SD (Underweight),Total,2019,28,Percent
Eurasia,South Asia,Weight-for-age <-2 SD (Underweight),Total,2020,28,Percent
America,North America,Weight-for-age <-2 SD (Underweight),Total,1985,1,Percent
America,North America,Weight-for-age <-2 SD (Underweight),Total,1986,1,Percent
America,North America,Weight-for-age <-2 SD (Underweight),Total,1987,1,Percent
America,North America,Weight-for-age <-2 SD (Underweight),Total,1988,1,Percent
America,North America,Weight-for-age <-2 SD (Underweight),Total,1989,1,Percent
America,North America,Weight-for-age <-2 SD (Underweight),Total,1990,1,Percent
